year,mlb_id,pitch_type,times
2015,516811,FF,183
2015,516811,FS,3
2015,516811,FT,55
2015,516811,IN,4
2015,516811,KC,7
2015,516811,SI,45
2015,516811,SL,105
2015,516910,CH,1
2015,516910,CU,2
2015,516910,FC,13
2015,516910,FF,33
2015,516910,FS,2
2015,516910,FT,3
2015,516910,SI,17
2015,516910,SL,5
2015,516949,CH,29
2015,516949,CU,12
2015,516949,FC,15
2015,516949,FF,81
2015,516949,FS,5
2015,516949,FT,14
2015,516949,KC,3
2015,516949,SI,9
2015,516949,SL,23
2015,516970,CH,1
2015,516970,FF,18
2015,516970,FT,4
2015,516970,KC,1
2015,516970,SI,5
2015,516970,SL,2
2015,517369,CH,36
2015,517369,CU,32
2015,517369,EP,1
2015,517369,FC,17
2015,517369,FF,102
2015,517369,FS,1
2015,517369,FT,36
2015,517369,KC,3
2015,517369,SI,14
2015,517369,SL,34
2015,517370,CH,231
2015,517370,CU,127
2015,517370,EP,1
2015,517370,FC,73
2015,517370,FF,530
2015,517370,FO,5
2015,517370,FS,51
2015,517370,FT,138
2015,517370,KC,27
2015,517370,SI,61
2015,517370,SL,164
2015,517414,FF,4
2015,517414,FT,1
2015,517414,SL,1
2015,517593,CU,1
2015,517593,FF,11
2015,517593,SL,2
2015,518170,CH,1
2015,518170,FF,4
2015,518170,FS,4
2015,518170,KC,1
2015,518170,SI,4
2015,518418,FF,3
2015,518418,SL,3
2015,518420,CU,1
2015,518420,FF,5
2015,518420,SI,1
2015,518452,CH,5
2015,518452,CU,7
2015,518452,FC,12
2015,518452,FF,61
2015,518452,FS,2
2015,518452,FT,14
2015,518452,KC,3
2015,518452,SI,29
2015,518452,SL,8
2015,518468,CH,1
2015,518468,CU,5
2015,518468,FF,5
2015,518468,FT,3
2015,518516,CH,28
2015,518516,CU,29
2015,518516,EP,1
2015,518516,FC,14
2015,518516,FF,113
2015,518516,FT,14
2015,518516,KC,4
2015,518516,SI,45
2015,518516,SL,64
2015,518542,CH,14
2015,518542,CU,4
2015,518542,FC,4
2015,518542,FF,43
2015,518542,FT,14
2015,518542,SI,2
2015,518542,SL,8
2015,518567,CH,6
2015,518567,CU,6
2015,518567,FC,2
2015,518567,FF,73
2015,518567,FT,9
2015,518567,SI,3
2015,518567,SL,13
2015,518568,CH,44
2015,518568,CU,26
2015,518568,FC,26
2015,518568,FF,187
2015,518568,FS,9
2015,518568,FT,60
2015,518568,KC,13
2015,518568,KN,1
2015,518568,SI,37
2015,518568,SL,75
2015,518577,CH,29
2015,518577,CU,25
2015,518577,FC,11
2015,518577,FF,73
2015,518577,FT,30
2015,518577,KC,3
2015,518577,KN,10
2015,518577,SI,36
2015,518577,SL,37
2015,518595,CH,93
2015,518595,CU,63
2015,518595,FC,51
2015,518595,FF,434
2015,518595,FS,13
2015,518595,FT,121
2015,518595,KC,15
2015,518595,KN,9
2015,518595,SI,140
2015,518595,SL,244
2015,518603,CH,2
2015,518603,FC,2
2015,518603,FF,1
2015,518603,FT,3
2015,518603,KC,1
2015,518614,CH,79
2015,518614,CU,57
2015,518614,EP,1
2015,518614,FC,52
2015,518614,FF,299
2015,518614,FS,11
2015,518614,FT,91
2015,518614,IN,12
2015,518614,KC,17
2015,518614,SI,78
2015,518614,SL,72
2015,518618,CH,134
2015,518618,CU,101
2015,518618,EP,3
2015,518618,FC,26
2015,518618,FF,439
2015,518618,FS,7
2015,518618,FT,134
2015,518618,IN,8
2015,518618,KC,21
2015,518618,KN,7
2015,518618,SI,106
2015,518618,SL,117
2015,518626,CH,253
2015,518626,CU,193
2015,518626,FC,203
2015,518626,FF,1060
2015,518626,FO,3
2015,518626,FS,91
2015,518626,FT,377
2015,518626,KC,69
2015,518626,KN,5
2015,518626,SI,200
2015,518626,SL,554
2015,518653,CH,60
2015,518653,CU,36
2015,518653,FC,19
2015,518653,FF,258
2015,518653,FS,5
2015,518653,FT,61
2015,518653,IN,4
2015,518653,KC,8
2015,518653,KN,8
2015,518653,SI,52
2015,518653,SL,86
2015,518692,CH,268
2015,518692,CU,153
2015,518692,FC,92
2015,518692,FF,578
2015,518692,FO,2
2015,518692,FS,44
2015,518692,FT,211
2015,518692,IN,13
2015,518692,KC,47
2015,518692,KN,11
2015,518692,SI,185
2015,518692,SL,261
2015,518700,CH,2
2015,518700,CU,7
2015,518700,FC,5
2015,518700,FF,54
2015,518700,FS,3
2015,518700,FT,27
2015,518700,SI,4
2015,518700,SL,17
2015,518716,CH,1
2015,518716,CU,2
2015,518716,FC,1
2015,518716,FF,21
2015,518716,FT,2
2015,518716,KC,2
2015,518716,SI,8
2015,518735,CH,260
2015,518735,CU,152
2015,518735,FC,97
2015,518735,FF,597
2015,518735,FS,15
2015,518735,FT,224
2015,518735,KC,65
2015,518735,SI,186
2015,518735,SL,213
2015,518748,FF,1
2015,518748,FT,2
2015,518748,SL,1
2015,518755,CH,8
2015,518755,CU,2
2015,518755,FF,23
2015,518755,FS,1
2015,518755,FT,2
2015,518755,IN,4
2015,518755,SI,10
2015,518755,SL,12
2015,518764,FT,2
2015,518764,SL,1
2015,518771,FF,2
2015,518771,FT,1
2015,518771,SL,2
2015,518774,CH,16
2015,518774,CU,16
2015,518774,FC,11
2015,518774,FF,116
2015,518774,FT,43
2015,518774,KC,5
2015,518774,SI,32
2015,518774,SL,31
2015,518790,CH,6
2015,518790,CU,18
2015,518790,FC,12
2015,518790,FF,78
2015,518790,FS,2
2015,518790,FT,15
2015,518790,KC,2
2015,518790,SI,18
2015,518790,SL,18
2015,518792,CH,211
2015,518792,CU,152
2015,518792,EP,2
2015,518792,FC,136
2015,518792,FF,833
2015,518792,FS,37
2015,518792,FT,318
2015,518792,IN,12
2015,518792,KC,67
2015,518792,SI,288
2015,518792,SL,353
2015,518863,CH,1
2015,518863,FC,3
2015,518863,FF,16
2015,518863,FT,6
2015,518863,SL,3
2015,518886,CU,1
2015,518886,FC,4
2015,518902,CH,23
2015,518902,CU,29
2015,518902,FC,22
2015,518902,FF,175
2015,518902,FS,2
2015,518902,FT,56
2015,518902,IN,4
2015,518902,KC,5
2015,518902,SI,42
2015,518902,SL,52
2015,518911,CH,8
2015,518911,CU,9
2015,518911,FC,5
2015,518911,FF,36
2015,518911,FS,8
2015,518911,FT,14
2015,518911,KC,7
2015,518911,SI,14
2015,518911,SL,14
2015,518934,CH,155
2015,518934,CU,136
2015,518934,FC,138
2015,518934,FF,933
2015,518934,FS,18
2015,518934,FT,346
2015,518934,IN,12
2015,518934,KC,29
2015,518934,PO,7
2015,518934,SI,311
2015,518934,SL,359
2015,518953,CH,82
2015,518953,CU,31
2015,518953,FC,24
2015,518953,FF,194
2015,518953,FS,20
2015,518953,FT,55
2015,518953,KC,6
2015,518953,SI,34
2015,518953,SL,54
2015,518960,CH,142
2015,518960,CU,72
2015,518960,FC,92
2015,518960,FF,653
2015,518960,FS,9
2015,518960,FT,228
2015,518960,KC,23
2015,518960,PO,1
2015,518960,SI,211
2015,518960,SL,240
2015,519023,CH,21
2015,519023,CU,10
2015,519023,FC,16
2015,519023,FF,67
2015,519023,FT,22
2015,519023,KC,6
2015,519023,SI,16
2015,519023,SL,41
2015,519025,CH,87
2015,519025,CU,76
2015,519025,FC,73
2015,519025,FF,345
2015,519025,FS,12
2015,519025,FT,96
2015,519025,KC,10
2015,519025,SI,130
2015,519025,SL,200
2015,519043,CH,3
2015,519043,FF,6
2015,519043,FT,3
2015,519048,CH,221
2015,519048,CU,187
2015,519048,EP,2
2015,519048,FC,143
2015,519048,FF,675
2015,519048,FO,3
2015,519048,FS,57
2015,519048,FT,217
2015,519048,IN,8
2015,519048,KC,53
2015,519048,KN,10
2015,519048,PO,2
2015,519048,SC,1
2015,519048,SI,200
2015,519048,SL,314
2015,519058,CH,292
2015,519058,CU,285
2015,519058,FC,132
2015,519058,FF,998
2015,519058,FO,8
2015,519058,FS,47
2015,519058,FT,322
2015,519058,IN,4
2015,519058,KC,42
2015,519058,KN,6
2015,519058,PO,2
2015,519058,SI,227
2015,519058,SL,354
2015,519068,CH,54
2015,519068,CU,33
2015,519068,FC,25
2015,519068,FF,107
2015,519068,FS,14
2015,519068,FT,17
2015,519068,IN,4
2015,519068,KC,9
2015,519068,SI,41
2015,519068,SL,33
2015,519071,CH,18
2015,519071,CU,5
2015,519071,FC,2
2015,519071,FF,37
2015,519071,FS,3
2015,519071,FT,18
2015,519071,SI,4
2015,519071,SL,6
2015,519076,CU,8
2015,519076,FC,13
2015,519076,FF,95
2015,519076,FT,45
2015,519076,SI,17
2015,519076,SL,23
2015,519082,CH,12
2015,519082,CU,9
2015,519082,FC,4
2015,519082,FF,31
2015,519082,FT,2
2015,519082,KC,2
2015,519082,SI,11
2015,519082,SL,13
2015,519083,CH,161
2015,519083,CU,202
2015,519083,FC,141
2015,519083,FF,854
2015,519083,FS,26
2015,519083,FT,229
2015,519083,IN,4
2015,519083,KC,39
2015,519083,SI,246
2015,519083,SL,322
2015,519085,FC,1
2015,519085,FF,1
2015,519085,SI,6
2015,519085,SL,1
2015,519107,CH,1
2015,519107,FF,21
2015,519107,FT,1
2015,519107,SL,11
2015,519144,FF,6
2015,519144,SL,2
2015,519168,FF,8
2015,519168,SL,1
2015,519184,CH,209
2015,519184,CU,197
2015,519184,FC,100
2015,519184,FF,976
2015,519184,FO,1
2015,519184,FS,28
2015,519184,FT,395
2015,519184,KC,71
2015,519184,KN,8
2015,519184,SI,245
2015,519184,SL,207
2015,519203,CH,375
2015,519203,CU,209
2015,519203,EP,1
2015,519203,FA,2
2015,519203,FC,143
2015,519203,FF,900
2015,519203,FS,39
2015,519203,FT,388
2015,519203,IN,32
2015,519203,KC,78
2015,519203,SI,317
2015,519203,SL,402
2015,519208,CH,217
2015,519208,CU,114
2015,519208,FC,62
2015,519208,FF,419
2015,519208,FO,3
2015,519208,FS,42
2015,519208,FT,201
2015,519208,IN,13
2015,519208,KC,32
2015,519208,PO,1
2015,519208,SI,139
2015,519208,SL,149
2015,519222,CH,1
2015,519222,CU,1
2015,519222,FF,4
2015,519222,SL,1
2015,519237,CH,82
2015,519237,CU,94
2015,519237,EP,1
2015,519237,FC,58
2015,519237,FF,413
2015,519237,FS,7
2015,519237,FT,136
2015,519237,IN,13
2015,519237,KC,28
2015,519237,KN,3
2015,519237,PO,1
2015,519237,SI,125
2015,519237,SL,175
2015,519242,CH,1
2015,519242,CU,2
2015,519242,FC,4
2015,519242,FF,24
2015,519242,FT,1
2015,519242,SI,2
2015,519242,SL,1
2015,519295,CH,104
2015,519295,CU,39
2015,519295,FC,56
2015,519295,FF,223
2015,519295,FS,5
2015,519295,FT,89
2015,519295,KC,12
2015,519295,SI,113
2015,519295,SL,115
2015,519299,CH,134
2015,519299,CU,115
2015,519299,EP,1
2015,519299,FC,90
2015,519299,FF,542
2015,519299,FS,31
2015,519299,FT,180
2015,519299,IN,4
2015,519299,KC,27
2015,519299,KN,20
2015,519299,SI,146
2015,519299,SL,169
2015,519301,FC,3
2015,519301,FF,4
2015,519306,CH,196
2015,519306,CU,131
2015,519306,EP,2
2015,519306,FC,99
2015,519306,FF,650
2015,519306,FO,3
2015,519306,FS,27
2015,519306,FT,136
2015,519306,KC,43
2015,519306,KN,26
2015,519306,PO,1
2015,519306,SI,125
2015,519306,SL,278
2015,519317,CH,106
2015,519317,CU,76
2015,519317,FC,65
2015,519317,FF,406
2015,519317,FS,10
2015,519317,FT,146
2015,519317,IN,24
2015,519317,KC,25
2015,519317,SI,133
2015,519317,SL,227
2015,519326,SI,3
2015,519333,CH,17
2015,519333,CU,20
2015,519333,FC,16
2015,519333,FF,108
2015,519333,FS,1
2015,519333,FT,29
2015,519333,KC,4
2015,519333,SI,28
2015,519333,SL,69
2015,519345,CH,31
2015,519345,CU,26
2015,519345,EP,1
2015,519345,FC,5
2015,519345,FF,74
2015,519345,FS,5
2015,519345,FT,16
2015,519345,IN,4
2015,519345,KC,5
2015,519345,SI,15
2015,519345,SL,24
2015,519381,SI,8
2015,519390,CH,228
2015,519390,CU,196
2015,519390,EP,4
2015,519390,FC,139
2015,519390,FF,648
2015,519390,FO,3
2015,519390,FS,50
2015,519390,FT,258
2015,519390,IN,21
2015,519390,KC,42
2015,519390,KN,30
2015,519390,PO,2
2015,519390,SI,180
2015,519390,SL,301
2015,519425,CH,3
2015,519425,CU,4
2015,519425,FC,7
2015,519425,FF,22
2015,519425,FT,3
2015,519425,SI,7
2015,519425,SL,12
2015,519455,CH,2
2015,519455,CU,15
2015,519455,EP,1
2015,519455,FC,19
2015,519455,FF,133
2015,519455,FS,5
2015,519455,FT,19
2015,519455,KC,3
2015,519455,KN,13
2015,519455,SI,35
2015,519455,SL,11
2015,520471,CH,309
2015,520471,CU,189
2015,520471,FC,69
2015,520471,FF,811
2015,520471,FS,25
2015,520471,FT,353
2015,520471,IN,4
2015,520471,KC,103
2015,520471,KN,20
2015,520471,SI,222
2015,520471,SL,182
2015,521230,FF,5
2015,521230,FT,1
2015,521692,CH,222
2015,521692,CU,168
2015,521692,FC,139
2015,521692,FF,716
2015,521692,FS,19
2015,521692,FT,224
2015,521692,IN,9
2015,521692,KC,45
2015,521692,KN,11
2015,521692,SI,188
2015,521692,SL,344
2015,523253,CH,255
2015,523253,CU,206
2015,523253,EP,1
2015,523253,FC,148
2015,523253,FF,947
2015,523253,FO,4
2015,523253,FS,37
2015,523253,FT,265
2015,523253,IN,5
2015,523253,KC,52
2015,523253,KN,36
2015,523253,SI,229
2015,523253,SL,345
2015,523260,CH,2
2015,523260,CU,2
2015,523260,FF,5
2015,523260,SI,7
2015,523989,CH,4
2015,523989,CU,19
2015,523989,FC,22
2015,523989,FF,105
2015,523989,FS,1
2015,523989,FT,20
2015,523989,KC,4
2015,523989,SI,25
2015,523989,SL,25
2015,524968,CH,53
2015,524968,CU,31
2015,524968,FC,8
2015,524968,FF,103
2015,524968,FS,2
2015,524968,FT,52
2015,524968,KC,2
2015,524968,SI,45
2015,524968,SL,87
2015,527038,CH,144
2015,527038,CU,129
2015,527038,EP,2
2015,527038,FC,127
2015,527038,FF,793
2015,527038,FS,28
2015,527038,FT,227
2015,527038,IN,16
2015,527038,KC,26
2015,527038,KN,8
2015,527038,SI,199
2015,527038,SL,432
2015,527043,CH,38
2015,527043,CU,25
2015,527043,FC,18
2015,527043,FF,126
2015,527043,FS,1
2015,527043,FT,46
2015,527043,KC,20
2015,527043,SI,9
2015,527043,SL,52
2015,527048,CU,1
2015,527048,FC,1
2015,527048,FF,8
2015,527048,FS,3
2015,527054,CH,6
2015,527054,CU,8
2015,527054,FC,12
2015,527054,FF,97
2015,527054,FT,42
2015,527054,SI,28
2015,527054,SL,21
2015,533167,FC,1
2015,533167,FF,3
2015,533167,SI,3
2015,534606,CH,1
2015,534606,CU,8
2015,534606,FC,3
2015,534606,FF,40
2015,534606,FT,15
2015,534606,KC,1
2015,534606,SI,11
2015,534606,SL,16
2015,534627,CH,10
2015,534627,CU,11
2015,534627,FC,9
2015,534627,FF,39
2015,534627,FT,12
2015,534627,KC,1
2015,534627,SI,15
2015,534627,SL,17
2015,534910,CH,2
2015,534910,FT,6
2015,534910,SL,5
2015,537953,CH,87
2015,537953,CU,55
2015,537953,FC,28
2015,537953,FF,276
2015,537953,FS,11
2015,537953,FT,83
2015,537953,KC,8
2015,537953,SI,61
2015,537953,SL,58
2015,541608,CH,8
2015,541608,CU,4
2015,541608,FC,11
2015,541608,FF,31
2015,541608,FS,1
2015,541608,FT,23
2015,541608,KC,3
2015,541608,SI,13
2015,541608,SL,4
2015,541640,FF,5
2015,541640,FT,2
2015,541640,SL,1
2015,541645,CH,212
2015,541645,CU,160
2015,541645,EP,2
2015,541645,FC,167
2015,541645,FF,760
2015,541645,FS,20
2015,541645,FT,260
2015,541645,IN,12
2015,541645,KC,53
2015,541645,KN,10
2015,541645,PO,1
2015,541645,SI,173
2015,541645,SL,312
2015,541650,CH,107
2015,541650,CU,60
2015,541650,EP,1
2015,541650,FC,40
2015,541650,FF,303
2015,541650,FS,13
2015,541650,FT,95
2015,541650,IN,4
2015,541650,KC,16
2015,541650,SI,119
2015,541650,SL,136
2015,542194,CH,37
2015,542194,CU,39
2015,542194,FC,44
2015,542194,FF,154
2015,542194,FS,11
2015,542194,FT,56
2015,542194,IN,4
2015,542194,KC,16
2015,542194,SI,67
2015,542194,SL,99
2015,542208,CH,91
2015,542208,CU,76
2015,542208,FC,60
2015,542208,FF,407
2015,542208,FS,10
2015,542208,FT,126
2015,542208,KC,22
2015,542208,KN,18
2015,542208,PO,2
2015,542208,SI,94
2015,542208,SL,169
2015,542255,CH,199
2015,542255,CU,156
2015,542255,FC,92
2015,542255,FF,719
2015,542255,FS,22
2015,542255,FT,237
2015,542255,KC,35
2015,542255,SI,233
2015,542255,SL,237
2015,542303,CH,147
2015,542303,CU,141
2015,542303,FC,102
2015,542303,FF,599
2015,542303,FS,21
2015,542303,FT,183
2015,542303,IN,4
2015,542303,KC,31
2015,542303,PO,1
2015,542303,SI,188
2015,542303,SL,412
2015,542340,CH,90
2015,542340,CU,34
2015,542340,FA,1
2015,542340,FC,14
2015,542340,FF,163
2015,542340,FS,10
2015,542340,FT,77
2015,542340,KC,10
2015,542340,KN,10
2015,542340,SI,61
2015,542340,SL,31
2015,542436,CH,28
2015,542436,CU,11
2015,542436,FC,19
2015,542436,FF,61
2015,542436,FT,26
2015,542436,IN,4
2015,542436,KC,6
2015,542436,SI,9
2015,542436,SL,23
2015,542454,CH,109
2015,542454,CU,53
2015,542454,FC,46
2015,542454,FF,360
2015,542454,FS,23
2015,542454,FT,128
2015,542454,IN,4
2015,542454,KC,20
2015,542454,PO,2
2015,542454,SI,94
2015,542454,SL,98
2015,542455,CH,28
2015,542455,CU,17
2015,542455,FC,8
2015,542455,FF,74
2015,542455,FS,11
2015,542455,FT,21
2015,542455,IN,7
2015,542455,KC,13
2015,542455,SI,18
2015,542455,SL,27
2015,542513,CH,18
2015,542513,CU,9
2015,542513,FC,6
2015,542513,FF,52
2015,542513,FO,1
2015,542513,FS,4
2015,542513,FT,11
2015,542513,IN,4
2015,542513,KC,1
2015,542513,SI,27
2015,542513,SL,15
2015,542583,CH,14
2015,542583,CU,4
2015,542583,FC,1
2015,542583,FF,16
2015,542583,FS,3
2015,542583,FT,22
2015,542583,SI,3
2015,542583,SL,17
2015,542587,KC,2
2015,542587,SI,2
2015,542674,FF,3
2015,542866,SL,1
2015,542882,FF,3
2015,542882,SL,1
2015,542883,CH,1
2015,542883,SI,2
2015,542908,CH,1
2015,542908,FF,6
2015,542908,SL,1
2015,542921,CH,136
2015,542921,CU,81
2015,542921,EP,1
2015,542921,FC,51
2015,542921,FF,310
2015,542921,FS,11
2015,542921,FT,89
2015,542921,KC,4
2015,542921,KN,14
2015,542921,SI,69
2015,542921,SL,133
2015,542923,CH,1
2015,542923,CU,3
2015,542923,FF,3
2015,542942,CH,9
2015,542942,CU,24
2015,542942,FC,18
2015,542942,FF,60
2015,542942,FS,3
2015,542942,FT,17
2015,542942,KC,2
2015,542942,SI,10
2015,542942,SL,12
2015,542963,CH,19
2015,542963,CU,17
2015,542963,FC,5
2015,542963,FF,74
2015,542963,FT,6
2015,542963,SI,8
2015,542963,SL,16
2015,542979,CH,1
2015,542979,CU,2
2015,542979,FF,6
2015,542979,FT,1
2015,542993,CH,216
2015,542993,CU,171
2015,542993,EP,1
2015,542993,FC,114
2015,542993,FF,772
2015,542993,FS,26
2015,542993,FT,227
2015,542993,IN,1
2015,542993,KC,23
2015,542993,KN,20
2015,542993,PO,1
2015,542993,SC,1
2015,542993,SI,157
2015,542993,SL,213
2015,542994,CH,119
2015,542994,CU,68
2015,542994,EP,1
2015,542994,FC,49
2015,542994,FF,363
2015,542994,FS,5
2015,542994,FT,104
2015,542994,KC,8
2015,542994,KN,28
2015,542994,PO,1
2015,542994,SI,102
2015,542994,SL,209
2015,543037,CH,3
2015,543037,CU,19
2015,543037,FC,23
2015,543037,FF,99
2015,543037,FT,16
2015,543037,KC,4
2015,543037,SI,60
2015,543037,SL,30
2015,543038,CH,3
2015,543038,CU,2
2015,543038,FF,5
2015,543038,SL,4
2015,543045,CH,6
2015,543045,CU,6
2015,543045,FC,1
2015,543045,FF,30
2015,543045,FT,13
2015,543045,SI,5
2015,543054,CH,4
2015,543054,CU,2
2015,543054,FC,6
2015,543054,FF,23
2015,543054,FT,15
2015,543054,KC,3
2015,543054,SI,7
2015,543054,SL,7
2015,543056,FF,5
2015,543063,CH,314
2015,543063,CU,199
2015,543063,EP,5
2015,543063,FC,148
2015,543063,FF,620
2015,543063,FS,40
2015,543063,FT,239
2015,543063,IN,36
2015,543063,KC,51
2015,543063,SI,205
2015,543063,SL,311
2015,543068,CH,148
2015,543068,CU,176
2015,543068,FC,77
2015,543068,FF,474
2015,543068,FS,20
2015,543068,FT,155
2015,543068,IN,4
2015,543068,KC,47
2015,543068,KN,9
2015,543068,PO,1
2015,543068,SI,142
2015,543068,SL,280
2015,543094,CH,18
2015,543094,CU,10
2015,543094,FF,74
2015,543094,FT,5
2015,543094,KC,2
2015,543094,SI,16
2015,543094,SL,29
2015,543101,CH,1
2015,543101,CU,14
2015,543101,FC,17
2015,543101,FF,97
2015,543101,FT,35
2015,543101,KC,3
2015,543101,SI,40
2015,543101,SL,30
2015,543105,CH,1
2015,543105,CU,4
2015,543105,FC,2
2015,543105,FF,14
2015,543105,FT,3
2015,543105,SI,3
2015,543105,SL,2
2015,543135,CU,1
2015,543135,FF,15
2015,543135,FT,5
2015,543135,SL,1
2015,543184,CH,1
2015,543184,FF,5
2015,543184,SI,2
2015,543213,CH,156
2015,543213,CU,138
2015,543213,EP,1
2015,543213,FC,122
2015,543213,FF,582
2015,543213,FO,1
2015,543213,FS,21
2015,543213,FT,183
2015,543213,KC,27
2015,543213,KN,15
2015,543213,PO,4
2015,543213,SI,187
2015,543213,SL,318
2015,543216,CH,113
2015,543216,CU,72
2015,543216,EP,1
2015,543216,FA,1
2015,543216,FC,52
2015,543216,FF,301
2015,543216,FS,40
2015,543216,FT,125
2015,543216,IN,5
2015,543216,KC,28
2015,543216,KN,5
2015,543216,SI,49
2015,543216,SL,73
2015,543219,CH,2
2015,543219,CU,1
2015,543219,FF,17
2015,543219,FT,1
2015,543219,SL,5
2015,543228,CH,152
2015,543228,CU,112
2015,543228,FC,85
2015,543228,FF,488
2015,543228,FS,17
2015,543228,FT,170
2015,543228,IN,4
2015,543228,KC,42
2015,543228,KN,8
2015,543228,SI,123
2015,543228,SL,268
2015,543238,CH,221
2015,543238,CU,180
2015,543238,FC,95
2015,543238,FF,807
2015,543238,FS,52
2015,543238,FT,219
2015,543238,KC,59
2015,543238,KN,18
2015,543238,PO,1
2015,543238,SI,224
2015,543238,SL,254
2015,543243,CU,2
2015,543243,FF,11
2015,543243,FT,3
2015,543243,SL,3
2015,543257,CH,43
2015,543257,CU,14
2015,543257,FC,16
2015,543257,FF,54
2015,543257,FS,1
2015,543257,FT,15
2015,543257,KC,7
2015,543257,SI,46
2015,543257,SL,20
2015,543272,CH,2
2015,543272,CU,4
2015,543272,FC,2
2015,543272,FF,38
2015,543272,FT,11
2015,543272,SI,13
2015,543272,SL,6
2015,543278,FF,1
2015,543278,FT,1
2015,543281,CH,128
2015,543281,CU,117
2015,543281,EP,1
2015,543281,FC,113
2015,543281,FF,568
2015,543281,FS,14
2015,543281,FT,149
2015,543281,IN,4
2015,543281,KC,19
2015,543281,PO,3
2015,543281,SI,186
2015,543281,SL,274
2015,543294,CH,3
2015,543294,CU,10
2015,543294,FC,19
2015,543294,FF,97
2015,543294,FT,38
2015,543294,KC,2
2015,543294,SI,29
2015,543294,SL,24
2015,543302,CH,32
2015,543302,CU,49
2015,543302,FC,18
2015,543302,FF,172
2015,543302,FS,14
2015,543302,FT,47
2015,543302,KC,12
2015,543302,SI,24
2015,543302,SL,62
2015,543305,CH,222
2015,543305,CU,141
2015,543305,FC,88
2015,543305,FF,527
2015,543305,FO,2
2015,543305,FS,52
2015,543305,FT,171
2015,543305,IN,6
2015,543305,KC,35
2015,543305,KN,4
2015,543305,PO,1
2015,543305,SI,121
2015,543305,SL,137
2015,543308,CH,11
2015,543308,CU,18
2015,543308,FC,7
2015,543308,FF,45
2015,543308,FT,20
2015,543308,KC,1
2015,543308,PO,2
2015,543308,SI,13
2015,543308,SL,27
2015,543321,CH,4
2015,543321,CU,8
2015,543321,FC,1
2015,543321,FF,23
2015,543321,FS,2
2015,543321,FT,10
2015,543321,KC,1
2015,543321,SI,1
2015,543321,SL,5
2015,543333,CH,330
2015,543333,CU,262
2015,543333,FA,1
2015,543333,FC,137
2015,543333,FF,980
2015,543333,FO,1
2015,543333,FS,67
2015,543333,FT,283
2015,543333,IN,20
2015,543333,KC,55
2015,543333,KN,12
2015,543333,PO,3
2015,543333,SI,220
2015,543333,SL,455
2015,543339,FF,2
2015,543339,FT,2
2015,543339,SL,2
2015,543376,CH,122
2015,543376,CU,101
2015,543376,EP,1
2015,543376,FC,112
2015,543376,FF,520
2015,543376,FS,27
2015,543376,FT,151
2015,543376,IN,8
2015,543376,KC,23
2015,543376,SI,91
2015,543376,SL,207
2015,543380,CH,5
2015,543380,CU,7
2015,543380,FC,4
2015,543380,FF,64
2015,543380,FS,2
2015,543380,FT,12
2015,543380,KC,7
2015,543380,SI,18
2015,543380,SL,18
2015,543391,FF,2
2015,543391,FT,2
2015,543391,SL,2
2015,543401,CH,256
2015,543401,CU,193
2015,543401,EP,1
2015,543401,FA,1
2015,543401,FC,142
2015,543401,FF,940
2015,543401,FO,3
2015,543401,FS,74
2015,543401,FT,325
2015,543401,IN,19
2015,543401,KC,74
2015,543401,KN,9
2015,543401,PO,1
2015,543401,SI,206
2015,543401,SL,293
2015,543408,CH,5
2015,543408,CU,11
2015,543408,FC,4
2015,543408,FF,122
2015,543408,FS,1
2015,543408,FT,20
2015,543408,KC,1
2015,543408,SI,20
2015,543408,SL,36
2015,543424,CH,5
2015,543424,CU,1
2015,543424,FC,3
2015,543424,FF,17
2015,543424,FT,12
2015,543424,KC,6
2015,543424,SI,13
2015,543424,SL,5
2015,543432,CH,30
2015,543432,CU,20
2015,543432,FC,19
2015,543432,FF,183
2015,543432,FS,3
2015,543432,FT,46
2015,543432,IN,3
2015,543432,KC,6
2015,543432,SI,26
2015,543432,SL,80
2015,543434,CH,203
2015,543434,CU,202
2015,543434,EP,4
2015,543434,FC,155
2015,543434,FF,728
2015,543434,FS,45
2015,543434,FT,220
2015,543434,IN,4
2015,543434,KC,34
2015,543434,KN,26
2015,543434,SI,181
2015,543434,SL,495
2015,543459,CH,5
2015,543459,CU,3
2015,543459,FC,3
2015,543459,FF,13
2015,543459,FT,7
2015,543459,KC,1
2015,543459,SI,5
2015,543459,SL,1
2015,543475,CH,5
2015,543475,CU,6
2015,543475,FC,10
2015,543475,FF,28
2015,543475,FT,4
2015,543475,SI,13
2015,543475,SL,12
2015,543484,CH,84
2015,543484,CU,55
2015,543484,FC,26
2015,543484,FF,161
2015,543484,FS,8
2015,543484,FT,44
2015,543484,KC,1
2015,543484,SI,38
2015,543484,SL,43
2015,543507,FC,5
2015,543507,FF,3
2015,543507,FT,4
2015,543510,CH,141
2015,543510,CU,113
2015,543510,FC,102
2015,543510,FF,542
2015,543510,FS,14
2015,543510,FT,145
2015,543510,KC,46
2015,543510,KN,27
2015,543510,PO,2
2015,543510,SI,123
2015,543510,SL,243
2015,543521,CU,4
2015,543521,FF,23
2015,543521,FT,2
2015,543521,KC,1
2015,543521,SL,1
2015,543543,CH,212
2015,543543,CU,161
2015,543543,FC,96
2015,543543,FF,583
2015,543543,FS,35
2015,543543,FT,284
2015,543543,KC,40
2015,543543,KN,7
2015,543543,SI,155
2015,543543,SL,214
2015,543548,CH,3
