season,player,pitch_type,total_times,swin_time,single,double,triple,home_run,score
2016,502261,CB,14,3,1,0,1,0,0.8366666666666668
2016,502261,CH,28,16,1,0,0,0,0.055625
2016,502261,CT,14,7,1,1,0,0,0.3085714285714286
2016,502261,FB,128,56,4,1,1,0,0.11517857142857145
2016,502261,SF,4,0,0,0,0,0,0.1407142857142857
2016,502261,SL,50,18,0,1,0,0,0.07055555555555555
2016,502273,CB,9,3,1,0,0,0,0.2966666666666667
2016,502273,CH,8,7,2,0,0,0,0.2542857142857143
2016,502273,CT,3,2,0,0,0,0,0.1407142857142857
2016,502273,FB,65,28,0,0,0,0,0.1407142857142857
2016,502273,SL,16,9,1,1,0,0,0.24
2016,502285,CB,31,15,2,0,0,0,0.11866666666666667
2016,502285,CH,20,8,0,0,0,0,0.1407142857142857
2016,502285,CT,7,2,0,0,0,0,0.1407142857142857
2016,502285,FB,95,40,1,0,0,0,0.02225
2016,502285,SL,24,10,1,0,0,0,0.08900000000000001
2016,502317,CB,68,24,2,1,0,1,0.21458333333333326
2016,502317,CH,67,32,3,0,0,0,0.0834375
2016,502317,CT,34,16,0,0,0,0,0.1407142857142857
2016,502317,FB,363,141,9,2,1,6,0.17567375886524825
2016,502317,SF,6,3,1,0,0,0,0.2966666666666667
2016,502317,SL,120,56,2,0,0,3,0.1442857142857143
2016,502327,FB,10,4,1,0,0,0,0.2225
2016,502374,FB,7,1,0,0,0,0,0.1407142857142857
2016,502374,SL,1,1,0,0,0,0,0.1407142857142857
2016,502457,FB,4,2,0,0,0,0,0.1407142857142857
2016,502481,CB,123,43,5,1,0,0,0.1330232558139535
2016,502481,CH,125,63,7,2,1,0,0.16492063492063494
2016,502481,CT,49,25,4,0,0,0,0.1424
2016,502481,FB,712,299,39,9,4,1,0.18301003344481606
2016,502481,KN,26,9,0,1,0,0,0.1411111111111111
2016,502481,SF,14,8,0,0,0,0,0.1407142857142857
2016,502481,SL,138,79,3,1,3,0,0.11139240506329116
2016,502517,CB,212,93,12,2,0,3,0.2098924731182796
2016,502517,CH,279,140,12,5,0,3,0.16664285714285715
2016,502517,CT,97,47,3,2,0,4,0.2895744680851064
2016,502517,FB,1204,541,71,34,4,11,0.2512939001848429
2016,502517,SF,32,17,4,0,0,0,0.20941176470588235
2016,502517,SL,288,149,12,4,1,4,0.17302013422818793
2016,502522,FB,2,2,0,0,0,0,0.1407142857142857
2016,502522,SL,2,0,0,0,0,0,0.1407142857142857
2016,502523,CB,102,35,2,0,0,0,0.05085714285714287
2016,502523,CH,117,63,8,2,0,0,0.15333333333333335
2016,502523,CT,39,20,1,0,0,1,0.14950000000000002
2016,502523,FB,576,254,21,7,2,1,0.12960629921259842
2016,502523,KN,6,2,2,0,0,0,0.89
2016,502523,SF,6,2,0,0,0,0,0.1407142857142857
2016,502523,SL,54,21,1,0,0,0,0.04238095238095238
2016,502544,CB,34,12,1,0,0,0,0.07416666666666667
2016,502544,CH,32,20,1,1,1,0,0.18899999999999997
2016,502544,CT,12,7,0,0,0,0,0.1407142857142857
2016,502544,FB,188,96,3,5,0,0,0.09395833333333332
2016,502544,KN,11,7,1,0,0,1,0.4271428571428572
2016,502544,SF,9,2,0,1,0,0,0.635
2016,502544,SL,55,35,1,0,0,0,0.025428571428571432
2016,502582,CB,26,15,0,1,0,0,0.08466666666666668
2016,502582,CH,28,16,0,0,0,0,0.1407142857142857
2016,502582,CT,5,2,0,0,0,0,0.1407142857142857
2016,502582,FB,167,65,10,2,1,0,0.20092307692307693
2016,502582,SF,4,3,0,0,0,0,0.1407142857142857
2016,502582,SL,37,19,1,0,0,0,0.046842105263157886
2016,502624,CB,25,19,1,0,0,0,0.046842105263157886
2016,502624,CH,7,3,0,0,0,0,0.1407142857142857
2016,502624,CT,9,4,0,0,0,0,0.1407142857142857
2016,502624,FB,130,55,3,0,0,0,0.048545454545454544
2016,502624,SL,11,10,0,0,0,0,0.1407142857142857
2016,502671,CB,277,79,13,4,1,0,0.2312658227848101
2016,502671,CH,240,92,9,1,0,2,0.1465217391304348
2016,502671,CT,190,79,11,4,0,1,0.21481012658227847
2016,502671,FB,1655,687,60,19,2,14,0.16036390101892287
2016,502671,SF,32,16,1,0,0,0,0.055625
2016,502671,SL,569,205,18,5,0,7,0.18082926829268287
2016,502676,CB,4,2,1,0,0,0,0.445
2016,502676,CH,3,3,0,0,0,0,0.1407142857142857
2016,502676,CT,1,0,0,0,0,0,0.1407142857142857
2016,502676,FB,63,30,2,0,0,0,0.059333333333333335
2016,502676,SL,15,6,1,0,0,0,0.14833333333333334
2016,502706,CH,1,0,0,0,0,0,0.1407142857142857
2016,502706,FB,5,2,1,0,0,0,0.445
2016,503351,CB,6,3,0,0,0,0,0.1407142857142857
2016,503351,CH,3,3,0,0,0,0,0.1407142857142857
2016,503351,FB,23,14,0,1,0,0,0.09071428571428572
2016,503351,SL,8,5,1,0,0,0,0.17800000000000002
2016,503437,CB,9,4,0,0,0,0,0.1407142857142857
2016,503437,CH,4,3,1,0,0,0,0.2966666666666667
2016,503437,CT,7,4,2,0,0,0,0.445
2016,503437,FB,51,27,1,1,0,0,0.08
2016,503437,SL,13,9,0,0,0,0,0.1407142857142857
2016,503444,CB,5,3,0,0,0,0,0.1407142857142857
2016,503444,CH,2,1,0,0,0,0,0.1407142857142857
2016,503444,FB,43,20,3,0,0,0,0.1335
2016,503444,SL,9,5,0,0,0,0,0.1407142857142857
2016,503449,CB,16,8,0,0,0,0,0.1407142857142857
2016,503449,CT,3,2,0,0,0,0,0.1407142857142857
2016,503449,FB,84,38,2,1,0,1,0.1355263157894737
2016,503449,SL,36,19,1,0,0,0,0.046842105263157886
2016,503556,CB,240,92,2,1,0,1,0.05597826086956522
2016,503556,CH,298,153,21,0,0,0,0.12215686274509804
2016,503556,CT,100,54,6,2,0,1,0.1848148148148148
2016,503556,FB,953,463,42,21,3,10,0.19419006479481649
2016,503556,KN,19,11,2,0,0,0,0.16181818181818186
2016,503556,SF,49,21,0,0,0,0,0.1407142857142857
2016,503556,SL,247,129,8,2,0,1,0.0911627906976744
2016,504379,CB,2,2,0,0,0,0,0.1407142857142857
2016,504379,CH,1,0,0,0,0,0,0.1407142857142857
2016,504379,CT,3,2,0,0,0,0,0.1407142857142857
2016,504379,FB,58,30,3,0,0,0,0.08900000000000001
2016,504379,SL,9,6,0,0,0,0,0.1407142857142857
2016,506433,CB,2,0,0,0,0,0,0.1407142857142857
2016,506433,FB,8,3,0,0,0,1,0.7000000000000001
2016,506433,SL,1,0,0,0,0,0,0.1407142857142857
2016,506560,CB,65,26,4,0,0,0,0.13692307692307693
2016,506560,CH,54,27,4,1,0,0,0.1788888888888889
2016,506560,CT,27,15,0,1,0,0,0.08466666666666668
2016,506560,FB,369,161,19,0,0,0,0.10503105590062113
2016,506560,SF,6,5,1,0,0,0,0.17800000000000002
2016,506560,SL,39,23,6,0,0,0,0.23217391304347826
2016,506702,CB,151,59,5,1,0,1,0.13254237288135592
2016,506702,CH,157,71,7,0,1,2,0.16971830985915495
2016,506702,CT,72,37,6,1,0,2,0.2921621621621621
2016,506702,FB,696,288,32,13,0,3,0.1780902777777778
2016,506702,SF,33,15,0,0,0,0,0.1407142857142857
2016,506702,SL,135,66,2,2,0,0,0.06545454545454546
2016,506747,CB,19,7,1,0,0,0,0.12714285714285714
2016,506747,CH,11,7,1,0,0,0,0.12714285714285714
2016,506747,CT,6,2,0,0,0,0,0.1407142857142857
2016,506747,FB,75,43,5,0,0,1,0.15232558139534885
2016,506747,SL,25,14,0,0,0,0,0.1407142857142857
2016,506924,CB,42,19,0,2,0,0,0.1336842105263158
2016,506924,CH,21,8,0,0,0,0,0.1407142857142857
2016,506924,CT,10,9,1,1,0,0,0.24
2016,506924,FB,134,78,2,0,0,0,0.022820512820512825
2016,506924,SL,44,30,3,0,1,2,0.28300000000000003
2016,514888,CB,275,102,13,1,0,3,0.18764705882352944
2016,514888,CH,242,132,9,5,0,2,0.1406060606060606
2016,514888,CT,137,80,12,1,0,0,0.14937499999999998
2016,514888,FB,1300,622,81,21,5,17,0.2291961414790997
2016,514888,KN,39,19,3,0,0,0,0.1405263157894737
2016,514888,SF,40,26,3,5,0,0,0.3469230769230769
2016,514888,SL,399,214,24,9,0,2,0.17285046728971964
2016,514913,CB,13,6,0,0,0,0,0.1407142857142857
2016,514913,CH,15,9,0,0,0,0,0.1407142857142857
2016,514913,CT,12,5,0,0,0,0,0.1407142857142857
2016,514913,FB,170,84,6,4,0,0,0.12404761904761905
2016,514913,SF,2,2,0,0,0,0,0.1407142857142857
2016,514913,SL,56,33,0,1,0,0,0.03848484848484848
2016,514917,CB,253,90,11,0,0,0,0.1087777777777778
2016,514917,CH,304,154,20,2,2,0,0.1531168831168831
2016,514917,CT,115,54,5,0,0,0,0.08240740740740743
2016,514917,FB,1499,656,76,12,5,5,0.15469512195121948
2016,514917,KN,8,3,0,0,0,0,0.1407142857142857
2016,514917,SF,11,0,0,0,0,0,0.1407142857142857
2016,514917,SL,224,115,18,0,4,1,0.21391304347826087
2016,516416,CB,261,132,19,4,0,2,0.19840909090909087
2016,516416,CH,192,97,13,5,1,0,0.2014432989690722
2016,516416,CT,164,80,4,1,0,1,0.086625
2016,516416,FB,1547,653,67,22,3,13,0.183353751914242
2016,516416,SF,34,19,4,0,0,1,0.2978947368421053
2016,516416,SL,496,272,27,9,3,3,0.17139705882352946
2016,516770,CB,231,116,7,2,0,1,0.09370689655172414
2016,516770,CH,215,122,12,5,0,4,0.20844262295081967
2016,516770,CT,148,72,7,2,0,3,0.20930555555555555
2016,516770,FB,1116,538,48,9,1,7,0.13098513011152416
2016,516770,KN,38,24,1,1,0,0,0.09000000000000001
2016,516770,SF,43,29,0,1,0,0,0.04379310344827586
2016,516770,SL,459,261,30,9,0,6,0.19436781609195397
2016,516782,CB,192,91,11,1,0,0,0.12153846153846155
2016,516782,CH,184,124,8,5,0,1,0.12556451612903224
2016,516782,CT,93,53,8,3,1,1,0.27641509433962264
2016,516782,FB,1107,573,58,22,2,6,0.16649214659685865
2016,516782,SF,25,12,2,0,0,0,0.14833333333333334
2016,516782,SL,372,214,17,3,2,1,0.11345794392523365
2016,516809,CB,21,10,0,0,0,0,0.1407142857142857
2016,516809,CH,19,12,1,0,0,0,0.07416666666666667
2016,516809,CT,15,9,0,0,0,0,0.1407142857142857
2016,516809,FB,79,35,2,2,0,1,0.1834285714285714
2016,516809,SL,28,11,0,1,0,0,0.11545454545454545
2016,516910,CT,1,0,0,0,0,0,0.1407142857142857
2016,516910,FB,2,0,0,0,0,0,0.1407142857142857
2016,516949,CB,18,2,0,0,0,0,0.1407142857142857
2016,516949,CH,24,17,2,0,0,0,0.10470588235294118
2016,516949,CT,9,8,1,0,0,0,0.11125
2016,516949,FB,133,73,6,1,0,2,0.1480821917808219
2016,516949,SF,1,0,0,0,0,0,0.1407142857142857
2016,516949,SL,27,17,0,0,0,1,0.12352941176470587
2016,517369,CB,20,7,0,0,0,0,0.1407142857142857
2016,517369,CH,11,6,0,0,0,0,0.1407142857142857
2016,517369,CT,4,2,0,0,0,0,0.1407142857142857
2016,517369,FB,89,33,4,1,0,0,0.14636363636363636
2016,517369,SF,2,1,0,0,0,0,0.1407142857142857
2016,517369,SL,27,16,0,1,0,0,0.079375
2016,517370,CB,81,45,3,1,0,0,0.08755555555555555
2016,517370,CH,96,63,3,1,0,1,0.09587301587301587
2016,517370,CT,20,12,0,0,0,0,0.1407142857142857
2016,517370,FB,336,170,14,6,0,4,0.1675294117647059
2016,517370,SF,18,10,0,0,0,0,0.1407142857142857
2016,517370,SL,81,56,2,0,0,0,0.03178571428571428
2016,517414,CB,1,0,0,0,0,0,0.1407142857142857
2016,517414,FB,2,1,0,0,0,0,0.1407142857142857
2016,517414,SL,2,2,0,0,0,0,0.1407142857142857
2016,517448,CH,1,0,0,0,0,0,0.1407142857142857
2016,517448,CT,1,0,0,0,0,0,0.1407142857142857
2016,517448,FB,7,5,1,0,0,0,0.17800000000000002
2016,517448,SL,1,1,0,0,0,0,0.1407142857142857
2016,517593,CB,1,1,0,0,0,0,0.1407142857142857
2016,517593,CH,1,0,0,0,0,0,0.1407142857142857
2016,517593,FB,11,3,0,0,0,0,0.1407142857142857
2016,517593,SL,1,1,0,0,0,0,0.1407142857142857
2016,518452,CB,10,3,0,0,0,0,0.1407142857142857
2016,518452,CH,10,3,0,0,0,0,0.1407142857142857
2016,518452,CT,5,0,0,0,0,0,0.1407142857142857
2016,518452,FB,172,69,2,0,0,0,0.025797101449275363
2016,518452,SL,24,9,0,0,0,0,0.1407142857142857
2016,518466,CB,33,12,0,0,0,0,0.1407142857142857
2016,518466,CH,24,12,1,0,0,0,0.07416666666666667
2016,518466,CT,8,2,0,0,0,0,0.1407142857142857
2016,518466,FB,213,103,6,2,0,2,0.11728155339805825
2016,518466,SF,4,2,0,0,0,0,0.1407142857142857
2016,518466,SL,81,31,0,0,0,1,0.06774193548387097
2016,518490,CB,32,10,1,0,0,0,0.08900000000000001
2016,518490,CH,32,18,3,1,0,1,0.33555555555555555
2016,518490,CT,9,5,0,0,0,0,0.1407142857142857
2016,518490,FB,126,57,6,2,0,0,0.13824561403508773
2016,518490,SF,2,1,0,0,0,0,0.1407142857142857
2016,518490,SL,45,19,3,0,0,0,0.1405263157894737
2016,518516,CB,64,29,1,0,0,0,0.030689655172413795
2016,518516,CH,20,8,0,0,0,0,0.1407142857142857
2016,518516,CT,14,7,0,0,0,0,0.1407142857142857
2016,518516,FB,224,97,3,6,0,3,0.17103092783505155
2016,518516,SF,4,3,0,0,0,0,0.1407142857142857
2016,518516,SL,86,42,3,0,0,0,0.06357142857142857
2016,518542,CB,73,22,1,1,0,0,0.0981818181818182
2016,518542,CH,76,46,2,0,0,0,0.03869565217391304
2016,518542,CT,39,19,1,0,1,0,0.13210526315789475
2016,518542,FB,429,196,22,10,0,3,0.19683673469387755
2016,518542,SF,15,11,1,0,0,0,0.08090909090909093
2016,518542,SL,105,50,3,1,0,0,0.0788
2016,518560,CB,17,7,0,0,0,0,0.1407142857142857
2016,518560,CH,1,1,0,0,0,0,0.1407142857142857
2016,518560,CT,3,0,0,0,0,0,0.1407142857142857
2016,518560,FB,54,27,0,0,0,0,0.1407142857142857
2016,518560,SF,1,1,0,0,0,0,0.1407142857142857
2016,518560,SL,7,6,0,0,0,0,0.1407142857142857
2016,518567,CB,6,2,0,0,0,0,0.1407142857142857
2016,518567,CT,2,1,0,0,0,0,0.1407142857142857
2016,518567,FB,20,7,0,0,0,0,0.1407142857142857
2016,518568,CB,64,27,2,0,0,0,0.06592592592592593
2016,518568,CH,51,24,1,2,0,0,0.14291666666666664
2016,518568,CT,27,10,0,1,0,0,0.127
2016,518568,FB,348,155,17,3,0,1,0.13574193548387098
2016,518568,KN,18,8,0,0,0,0,0.1407142857142857
2016,518568,SF,7,4,3,0,0,0,0.6675
2016,518568,SL,85,36,4,0,0,0,0.09888888888888887
2016,518577,CB,4,0,0,0,0,0,0.1407142857142857
2016,518577,CH,12,5,0,0,0,0,0.1407142857142857
2016,518577,CT,4,2,0,0,0,0,0.1407142857142857
2016,518577,FB,28,15,0,0,0,0,0.1407142857142857
2016,518577,SL,8,4,1,0,0,0,0.2225
2016,518586,CB,34,20,2,0,0,0,0.08900000000000001
2016,518586,CH,33,19,1,0,0,0,0.046842105263157886
2016,518586,CT,15,9,0,1,0,0,0.1411111111111111
2016,518586,FB,133,69,12,2,0,1,0.2220289855072464
2016,518586,SL,31,14,1,0,0,0,0.06357142857142857
2016,518595,CB,99,36,6,0,0,0,0.14833333333333332
2016,518595,CH,84,35,7,1,0,0,0.21428571428571427
2016,518595,CT,49,18,2,1,0,0,0.16944444444444445
2016,518595,FB,610,304,28,5,0,3,0.12358552631578948
2016,518595,SF,13,9,0,0,0,0,0.1407142857142857
2016,518595,SL,200,83,8,0,0,1,0.1110843373493976
2016,518614,CB,112,37,5,0,0,0,0.12027027027027028
2016,518614,CH,121,50,3,0,0,2,0.1374
2016,518614,CT,53,21,6,1,0,1,0.4147619047619047
2016,518614,FB,666,277,27,10,2,3,0.1670397111913358
2016,518614,SF,6,2,0,0,0,0,0.1407142857142857
2016,518614,SL,190,76,3,1,0,2,0.10710526315789476
2016,518618,CB,179,69,2,2,0,1,0.09304347826086956
2016,518618,CH,191,106,12,4,0,1,0.16849056603773585
2016,518618,CT,76,39,2,1,0,0,0.0782051282051282
2016,518618,FB,885,384,40,11,4,4,0.16783854166666667
2016,518618,SF,28,19,2,0,0,0,0.0936842105263158
2016,518618,SL,241,134,8,2,1,1,0.09985074626865673
2016,518625,CB,10,3,0,0,0,0,0.1407142857142857
2016,518625,CH,8,2,0,0,0,0,0.1407142857142857
2016,518625,CT,1,1,0,0,0,0,0.1407142857142857
2016,518625,FB,26,11,0,0,0,0,0.1407142857142857
2016,518625,SL,6,2,0,0,0,0,0.1407142857142857
2016,518626,CB,339,128,7,6,0,5,0.190234375
2016,518626,CH,238,111,12,2,0,3,0.17585585585585586
2016,518626,CT,122,49,2,2,0,0,0.08816326530612245
2016,518626,FB,1658,679,50,24,3,23,0.18871870397643595
2016,518626,KN,19,9,1,0,0,0,0.09888888888888887
2016,518626,SF,85,41,2,0,0,1,0.09463414634146344
2016,518626,SL,603,279,23,4,2,6,0.14835125448028674
2016,518633,CB,2,0,0,0,0,0,0.1407142857142857
2016,518633,FB,13,6,1,0,0,0,0.14833333333333334
2016,518633,SL,2,1,0,0,0,0,0.1407142857142857
2016,518649,CB,60,29,1,0,0,0,0.030689655172413795
2016,518649,CH,80,43,2,1,0,0,0.07093023255813953
2016,518649,CT,39,24,3,2,0,1,0.3045833333333334
2016,518649,FB,456,209,12,5,1,4,0.1294258373205742
2016,518649,KN,10,6,0,0,0,0,0.1407142857142857
2016,518649,SF,8,4,0,0,0,0,0.1407142857142857
2016,518649,SL,166,79,1,2,0,1,0.07
2016,518653,CB,20,3,0,0,0,0,0.1407142857142857
2016,518653,CH,27,11,0,0,0,0,0.1407142857142857
2016,518653,CT,20,5,0,0,0,0,0.1407142857142857
2016,518653,FB,295,108,10,2,0,0,0.10592592592592594
2016,518653,SF,2,2,0,0,0,0,0.1407142857142857
2016,518653,SL,66,22,5,0,0,0,0.20227272727272727
2016,518692,CB,266,129,9,10,0,2,0.19310077519379845
2016,518692,CH,312,145,10,4,1,5,0.18000000000000002
2016,518692,CT,122,59,5,2,0,1,0.15406779661016948
2016,518692,FB,1447,805,60,22,5,23,0.17110559006211182
2016,518692,KN,4,4,0,1,0,0,0.3175
2016,518692,SF,36,21,1,0,0,0,0.04238095238095238
2016,518692,SL,530,263,10,4,0,3,0.07711026615969582
2016,518700,CB,52,15,0,0,0,0,0.1407142857142857
2016,518700,CH,44,22,3,0,0,0,0.12136363636363635
2016,518700,CT,34,18,2,1,1,0,0.2594444444444444
2016,518700,FB,309,155,17,3,0,0,0.12219354838709676
2016,518700,SL,108,38,4,0,0,0,0.0936842105263158
2016,518715,FB,3,1,1,0,0,0,0.89
2016,518716,CB,4,1,0,0,0,0,0.1407142857142857
2016,518716,FB,8,3,0,0,0,0,0.1407142857142857
2016,518735,CB,268,86,9,0,0,0,0.09313953488372093
2016,518735,CH,290,110,7,2,1,0,0.09445454545454546
2016,518735,CT,98,38,6,0,0,0,0.1405263157894737
2016,518735,FB,1180,460,23,11,0,21,0.1707391304347826
2016,518735,KN,7,4,0,0,0,0,0.1407142857142857
2016,518735,SF,21,6,1,1,0,0,0.36000000000000004
2016,518735,SL,273,130,3,0,0,7,0.13361538461538466
2016,518774,CB,15,11,0,0,0,0,0.1407142857142857
2016,518774,FB,55,30,1,1,0,0,0.07200000000000001
2016,518774,SL,12,8,1,0,0,0,0.11125
2016,518792,CB,226,93,9,0,0,0,0.08612903225806451
2016,518792,CH,227,120,8,2,0,0,0.0805
2016,518792,CT,103,46,4,1,0,0,0.105
2016,518792,FB,1601,648,59,24,2,5,0.14927469135802468
2016,518792,SF,23,13,3,0,0,0,0.2053846153846154
2016,518792,SL,297,123,7,1,0,2,0.09512195121951217
2016,518875,FB,3,1,0,0,0,0,0.1407142857142857
2016,518875,SL,1,1,0,0,0,0,0.1407142857142857
2016,518883,FB,3,1,0,0,0,0,0.1407142857142857
2016,518911,CH,2,0,0,0,0,0,0.1407142857142857
2016,518911,FB,1,1,0,0,0,0,0.1407142857142857
2016,518934,CB,215,85,7,4,0,3,0.2071764705882353
2016,518934,CH,166,96,12,3,2,3,0.2503125
2016,518934,CT,167,83,10,1,0,1,0.14783132530120482
2016,518934,FB,1622,610,82,19,5,3,0.1828032786885246
2016,518934,KN,7,4,1,0,0,0,0.2225
2016,518934,SF,4,3,1,0,0,0,0.2966666666666667
2016,518934,SL,383,194,28,5,1,1,0.18036082474226808
2016,518953,CB,16,4,0,1,0,0,0.3175
2016,518953,CH,37,27,2,0,0,0,0.06592592592592593
2016,518953,CT,19,9,0,0,0,0,0.1407142857142857
2016,518953,FB,187,75,8,2,1,0,0.1504
2016,518953,SF,2,1,1,0,0,0,0.89
2016,518953,SL,24,16,1,0,0,0,0.055625
2016,518960,CB,184,67,5,1,0,1,0.11671641791044775
2016,518960,CH,200,116,6,2,1,5,0.1724137931034483
2016,518960,CT,125,64,6,0,0,4,0.2146875
2016,518960,FB,1367,549,60,14,1,9,0.16703096539162116
2016,518960,SF,18,8,0,0,0,0,0.1407142857142857
2016,518960,SL,332,160,16,7,1,5,0.2203125
2016,518991,CB,5,1,0,0,0,0,0.1407142857142857
2016,518991,CH,5,1,0,0,0,0,0.1407142857142857
2016,518991,FB,29,15,0,0,0,0,0.1407142857142857
2016,518991,SL,8,1,0,0,0,0,0.1407142857142857
2016,519023,CB,20,14,2,0,0,0,0.12714285714285714
2016,519023,CH,23,12,0,0,0,0,0.1407142857142857
2016,519023,CT,9,5,0,0,0,0,0.1407142857142857
2016,519023,FB,115,42,2,1,0,0,0.07261904761904761
2016,519023,SF,2,1,1,0,0,0,0.89
2016,519023,SL,30,14,1,0,0,0,0.06357142857142857
2016,519025,CB,20,4,0,0,0,0,0.1407142857142857
2016,519025,CH,17,10,0,0,0,0,0.1407142857142857
2016,519025,CT,1,0,0,0,0,0,0.1407142857142857
2016,519025,FB,62,23,3,0,0,0,0.11608695652173913
2016,519025,SL,25,11,0,0,0,0,0.1407142857142857
2016,519043,CB,21,12,0,0,0,0,0.1407142857142857
2016,519043,CH,13,10,0,0,0,0,0.1407142857142857
2016,519043,CT,5,5,0,0,0,0,0.1407142857142857
2016,519043,FB,75,35,4,0,0,0,0.10171428571428573
2016,519043,SF,1,0,0,0,0,0,0.1407142857142857
2016,519043,SL,4,3,0,0,0,0,0.1407142857142857
2016,519048,CB,271,109,7,2,0,2,0.11899082568807336
2016,519048,CH,259,142,7,4,0,1,0.09443661971830987
2016,519048,CT,101,43,1,1,0,2,0.14790697674418604
2016,519048,FB,1007,490,37,10,0,13,0.14883673469387754
2016,519048,KN,24,12,1,0,0,0,0.07416666666666667
2016,519048,SF,76,36,2,0,0,1,0.10777777777777778
2016,519048,SL,261,142,9,6,0,3,0.15443661971830985
2016,519058,CB,78,24,2,0,0,0,0.07416666666666667
2016,519058,CH,57,22,0,0,0,1,0.09545454545454546
2016,519058,CT,26,13,1,1,0,1,0.3276923076923077
2016,519058,FB,228,104,7,3,0,4,0.17730769230769233
2016,519058,SF,9,3,1,0,0,0,0.2966666666666667
2016,519058,SL,52,24,0,2,0,0,0.10583333333333332
2016,519076,CB,20,4,0,0,0,0,0.1407142857142857
2016,519076,CH,4,3,0,0,0,0,0.1407142857142857
2016,519076,CT,18,9,1,0,0,0,0.09888888888888887
2016,519076,FB,160,66,3,0,0,0,0.04045454545454545
2016,519076,SL,18,5,0,0,0,0,0.1407142857142857
2016,519082,CB,6,4,0,0,0,0,0.1407142857142857
2016,519082,CH,16,6,0,0,0,0,0.1407142857142857
2016,519082,FB,49,20,1,0,0,0,0.0445
2016,519082,SL,5,4,2,0,0,0,0.445
2016,519083,CB,208,81,3,1,0,2,0.10049382716049383
2016,519083,CH,116,62,6,2,0,1,0.16096774193548388
2016,519083,CT,108,57,5,1,0,0,0.10035087719298247
2016,519083,FB,1162,515,26,11,0,8,0.10467961165048544
2016,519083,SF,5,1,0,0,0,0,0.1407142857142857
2016,519083,SL,285,131,6,2,0,3,0.10824427480916032
2016,519085,CH,3,2,0,0,0,0,0.1407142857142857
2016,519085,CT,2,0,0,0,0,0,0.1407142857142857
2016,519085,FB,21,8,1,0,0,0,0.11125
2016,519141,CB,18,12,1,0,0,0,0.07416666666666667
2016,519141,CH,9,7,1,0,0,0,0.12714285714285714
2016,519141,CT,12,9,0,0,0,0,0.1407142857142857
2016,519141,FB,73,44,2,0,0,1,0.08818181818181818
2016,519141,SF,3,2,0,0,0,0,0.1407142857142857
2016,519141,SL,15,9,0,0,0,0,0.1407142857142857
2016,519144,FB,11,5,1,0,0,0,0.17800000000000002
2016,519144,SL,1,0,0,0,0,0,0.1407142857142857
2016,519168,FB,8,3,0,0,0,1,0.7000000000000001
2016,519168,SL,3,1,0,0,0,0,0.1407142857142857
2016,519184,CB,129,51,5,1,0,0,0.11215686274509803
2016,519184,CH,99,44,3,0,2,0,0.1343181818181818
2016,519184,CT,62,27,5,0,0,0,0.16481481481481486
2016,519184,FB,922,345,40,8,4,2,0.16359420289855076
2016,519184,SF,17,5,1,0,0,0,0.17800000000000002
2016,519184,SL,115,49,4,0,1,0,0.1057142857142857
2016,519203,CB,338,124,7,4,1,2,0.13814516129032256
2016,519203,CH,366,185,21,5,0,7,0.21481081081081085
2016,519203,CT,117,61,6,0,0,0,0.08754098360655738
2016,519203,FB,1590,728,44,32,3,19,0.1710989010989011
2016,519203,SF,39,17,2,0,0,0,0.10470588235294118
2016,519203,SL,464,216,21,7,0,7,0.19574074074074074
2016,519208,CB,90,41,5,1,0,0,0.13951219512195126
2016,519208,CH,133,51,2,0,0,0,0.03490196078431373
2016,519208,CT,14,7,0,0,0,0,0.1407142857142857
2016,519208,FB,522,225,27,3,0,5,0.17040000000000002
2016,519208,SF,6,3,0,0,0,0,0.1407142857142857
2016,519208,SL,109,46,4,1,0,0,0.105
2016,519222,CB,84,46,6,1,0,0,0.14369565217391306
2016,519222,CH,80,53,3,3,0,0,0.12226415094339625
2016,519222,CT,34,16,3,0,0,0,0.166875
2016,519222,FB,305,159,8,3,0,2,0.0951572327044025
2016,519222,KN,9,5,1,1,0,0,0.4320000000000001
2016,519222,SF,5,4,0,0,0,0,0.1407142857142857
2016,519222,SL,103,59,4,3,0,2,0.19610169491525425
2016,519237,CB,121,62,4,3,0,1,0.15274193548387094
2016,519237,CH,102,53,3,3,0,0,0.12226415094339625
2016,519237,CT,58,31,3,1,0,0,0.1270967741935484
2016,519237,FB,967,443,33,11,0,12,0.1547178329571106
2016,519237,SF,2,0,0,0,0,0,0.1407142857142857
2016,519237,SL,333,169,12,8,1,3,0.1701775147928994
2016,519242,CB,4,2,0,0,0,0,0.1407142857142857
2016,519242,CH,1,0,0,0,0,0,0.1407142857142857
2016,519242,FB,18,8,1,0,0,0,0.11125
2016,519242,SL,3,1,0,0,0,0,0.1407142857142857
2016,519263,FB,9,4,0,0,0,0,0.1407142857142857
2016,519263,SL,2,1,0,0,0,0,0.1407142857142857
2016,519294,CB,1,0,0,0,0,0,0.1407142857142857
2016,519294,FB,4,4,0,0,0,0,0.1407142857142857
2016,519295,CB,112,53,2,0,0,0,0.03358490566037736
2016,519295,CH,123,74,8,2,0,0,0.13054054054054054
2016,519295,CT,85,49,7,0,0,0,0.12714285714285714
2016,519295,FB,604,253,29,3,2,5,0.17138339920948614
2016,519295,KN,3,2,0,0,0,0,0.1407142857142857
2016,519295,SF,4,3,0,0,0,0,0.1407142857142857
